DEPARTMENT;CODE;DESCRIPTION;RATE
"SURGICAL GASTEROENTROLOGY";"SGE181";"CHOLECYSTECTOMY + CBD EXPLORATION";"55"
"SURGICAL GASTEROENTROLOGY";"SGE181";"CHOLECYSTECTOMY + CBD EXPLORATION";"600"
"SURGICAL GASTEROENTROLOGY";"SGE182";"CHOLECYSTECTOMY + CBD DRAINAGE/SPHINCTEROPLAS";"110"
"SURGICAL GASTEROENTROLOGY";"SGE182";"CHOLECYSTECTOMY + CBD DRAINAGE/SPHINCTEROPLAS";"750"
"SURGICAL GASTEROENTROLOGY";"SGE183";"CHOLECYSTODUODENOTOMY";"110"
"SURGICAL GASTEROENTROLOGY";"SGE183";"CHOLECYSTODUODENOTOMY";"450"
"SURGICAL GASTEROENTROLOGY";"SGE184";"CHOLECYSTOJEJUNOSTOMY";"165"
"SURGICAL GASTEROENTROLOGY";"SGE184";"CHOLECYSTOJEJUNOSTOMY";"450"
"SURGICAL GASTEROENTROLOGY";"SGE185";"TRIPPLE BYPASS";"275"
"SURGICAL GASTEROENTROLOGY";"SGE185";"TRIPPLE BYPASS";"550"
"SURGICAL GASTEROENTROLOGY";"SGE186";"SEGMENT III DRAINAGE";"275"
"SURGICAL GASTEROENTROLOGY";"SGE186";"SEGMENT III DRAINAGE";"450"
"SURGICAL GASTEROENTROLOGY";"SGE187";"EXCISION OF CBD STRICTURE+HEPATICODOCHOJEJUNO";"220"
"SURGICAL GASTEROENTROLOGY";"SGE187";"EXCISION OF CBD STRICTURE+HEPATICODOCHOJEJUNO";"550"
"SURGICAL GASTEROENTROLOGY";"SGE188";"REPAIR OF HIGH CBD STRICTURE";"440"
"SURGICAL GASTEROENTROLOGY";"SGE188";"REPAIR OF HIGH CBD STRICTURE";"750"
"SURGICAL GASTEROENTROLOGY";"SGE189";"RADICAL CHOLECYSTECTOMY";"110"
"SURGICAL GASTEROENTROLOGY";"SGE189";"RADICAL CHOLECYSTECTOMY";"850"
"SURGICAL GASTEROENTROLOGY";"SGE190";"RADICAL CHOLECYSTECTOMY+SEGMENTECTOMY";"275"
"SURGICAL GASTEROENTROLOGY";"SGE190";"RADICAL CHOLECYSTECTOMY+SEGMENTECTOMY";"1100"
"SURGICAL GASTEROENTROLOGY";"SGE191";"RADICAL SURGERY FOR CHOLANGIO Ca.";"55"
"SURGICAL GASTEROENTROLOGY";"SGE191";"RADICAL SURGERY FOR CHOLANGIO Ca.";"1100"
"SURGICAL GASTEROENTROLOGY";"SGE192";"EXCISION OF INFECTED CHOLEDOCHAL CYST + REPAI";"110"
"SURGICAL GASTEROENTROLOGY";"SGE192";"EXCISION OF INFECTED CHOLEDOCHAL CYST + REPAI";"750"
"SURGICAL GASTEROENTROLOGY";"SGE193";"WEDGE HEPATECTOMY";"175"
"SURGICAL GASTEROENTROLOGY";"SGE193";"WEDGE HEPATECTOMY";"550"
"SURGICAL GASTEROENTROLOGY";"SGE194";"HEPATIC SEGMENTECTOMY";"220"
"SURGICAL GASTEROENTROLOGY";"SGE194";"HEPATIC SEGMENTECTOMY";"750"
"SURGICAL GASTEROENTROLOGY";"SGE195";"HEPATIC LOBECTOMY";"220"
"SURGICAL GASTEROENTROLOGY";"SGE195";"HEPATIC LOBECTOMY";"800"
"SURGICAL GASTEROENTROLOGY";"SGE196";"PARTIAL HEPATECTOMY";"275"
"SURGICAL GASTEROENTROLOGY";"SGE196";"PARTIAL HEPATECTOMY";"850"
"SURGICAL GASTEROENTROLOGY";"SGE197";"TRISEGEMENTECTOMY";"275"
"SURGICAL GASTEROENTROLOGY";"SGE197";"TRISEGEMENTECTOMY";"1100"
"SURGICAL GASTEROENTROLOGY";"SGE198";"EXCISION HYDATID CYST(SINGLE UN-INFECTED)";"275"
"SURGICAL GASTEROENTROLOGY";"SGE198";"EXCISION HYDATID CYST(SINGLE UN-INFECTED)";"550"
"SURGICAL GASTEROENTROLOGY";"SGE199";"EXCISION OF INFECTED HYDATID CYST OF LIVER";"440"
"SURGICAL GASTEROENTROLOGY";"SGE199";"EXCISION OF INFECTED HYDATID CYST OF LIVER";"750"
"SURGICAL GASTEROENTROLOGY";"SGE200";"EXCISION OF DISSEMINATED HYDATID CYSTS OF LIV";"55"
"SURGICAL GASTEROENTROLOGY";"SGE200";"EXCISION OF DISSEMINATED HYDATID CYSTS OF LIV";"850"
"SURGICAL GASTEROENTROLOGY";"SGE201";"SPLEENECTOMY";"275"
"SURGICAL GASTEROENTROLOGY";"SGE201";"SPLEENECTOMY";"450"
"SURGICAL GASTEROENTROLOGY";"SGE202";"SPLEENORRHAPHY";"275"
"SURGICAL GASTEROENTROLOGY";"SGE202";"SPLEENORRHAPHY";"550"
"SURGICAL GASTEROENTROLOGY";"SGE203";"GASTRIC DEVASCULARIZATION (TANNER'S)";"275"
"SURGICAL GASTEROENTROLOGY";"SGE203";"GASTRIC DEVASCULARIZATION (TANNER'S)";"600"
"SURGICAL GASTEROENTROLOGY";"SGE205";"SIGURA'S PROCEDURE";"330"
"SURGICAL GASTEROENTROLOGY";"SGE205";"SIGURA'S PROCEDURE";"850"
"SURGICAL GASTEROENTROLOGY";"SGE206";"PORTACAVAL SHUNT ('H' GRAFT)";"385"
"SURGICAL GASTEROENTROLOGY";"SGE206";"PORTACAVAL SHUNT ('H' GRAFT)";"750"
"SURGICAL GASTEROENTROLOGY";"SGE207";"PORTACAVAL SHUNT (END TO SIDE)";"440"
"SURGICAL GASTEROENTROLOGY";"SGE207";"PORTACAVAL SHUNT (END TO SIDE)";"850"
"SURGICAL GASTEROENTROLOGY";"SGE209";"WARREN'S SHUNT";"275"
"SURGICAL GASTEROENTROLOGY";"SGE209";"WARREN'S SHUNT";"850"
"SURGICAL GASTEROENTROLOGY";"SGE210";"WHIPPLE'S PANCREATICODUODENECTOMY";"330"
"SURGICAL GASTEROENTROLOGY";"SGE210";"WHIPPLE'S PANCREATICODUODENECTOMY";"850"
"SURGICAL GASTEROENTROLOGY";"SGE211";"DISTAL 1/3 PANCREATECTOMY";"275"
"SURGICAL GASTEROENTROLOGY";"SGE211";"DISTAL 1/3 PANCREATECTOMY";"550"
"SURGICAL GASTEROENTROLOGY";"SGE213";"TOTAL PANCREATECTOMY";"440"
"SURGICAL GASTEROENTROLOGY";"SGE213";"TOTAL PANCREATECTOMY";"750"
"SURGICAL GASTEROENTROLOGY";"SGE214";"TOTAL PANCREATICODUODENECTOMY";"550"
"SURGICAL GASTEROENTROLOGY";"SGE214";"TOTAL PANCREATICODUODENECTOMY";"850"
"SURGICAL GASTEROENTROLOGY";"SGE215";"PANCREATIC NECROSECTOMY";"660"
"SURGICAL GASTEROENTROLOGY";"SGE215";"PANCREATIC NECROSECTOMY";"550"
"SURGICAL GASTEROENTROLOGY";"SGE216";"DRAINAGE OF PANCREATIC ABSCESS";"660"
"SURGICAL GASTEROENTROLOGY";"SGE216";"DRAINAGE OF PANCREATIC ABSCESS";"450"
"SURGICAL GASTEROENTROLOGY";"SGE217";"DISTAL PANCREATICOJEJUNOSTOMY";"330"
"SURGICAL GASTEROENTROLOGY";"SGE217";"DISTAL PANCREATICOJEJUNOSTOMY";"550"
"SURGICAL GASTEROENTROLOGY";"SGE219";"LATERAL PANCREATICOJEJUNOSTOMY+CHOLEDOCHOJEJU";"330"
"SURGICAL GASTEROENTROLOGY";"SGE219";"LATERAL PANCREATICOJEJUNOSTOMY+CHOLEDOCHOJEJU";"750"
"SURGICAL GASTEROENTROLOGY";"SGE220";"CYSTO GASTROSTOMY/CYSTO DUODENOSTOMY";"440"
"SURGICAL GASTEROENTROLOGY";"SGE220";"CYSTO GASTROSTOMY/CYSTO DUODENOSTOMY";"400"
"SURGICAL GASTEROENTROLOGY";"SGE221";"CYSTO JEJUNOSTOMY (ROUX EN Y)";"495"
"SURGICAL GASTEROENTROLOGY";"SGE221";"CYSTO JEJUNOSTOMY (ROUX EN Y)";"450"
"SURGICAL GASTEROENTROLOGY";"SGE222";"STAGING LAPAROTOMY";"550"
"SURGICAL GASTEROENTROLOGY";"SGE222";"STAGING LAPAROTOMY";"550"
"SURGICAL GASTEROENTROLOGY";"SGE223";"EXCISION OF WELL DEFINED RETROPERITONEAL TUMO";"660"
"SURGICAL GASTEROENTROLOGY";"SGE223";"EXCISION OF WELL DEFINED RETROPERITONEAL TUMO";"450"
"SURGICAL GASTEROENTROLOGY";"SGE224";"EXCISION OF DIFFUSE/HUGE RETROPERITONEAL TUMO";"330"
"SURGICAL GASTEROENTROLOGY";"SGE224";"EXCISION OF DIFFUSE/HUGE RETROPERITONEAL TUMO";"1100"
"SURGICAL GASTEROENTROLOGY";"SGE225";"DIAGNOSTIC LAPAROSCOPY";"440"
"SURGICAL GASTEROENTROLOGY";"SGE225";"DIAGNOSTIC LAPAROSCOPY";"82"
"SURGICAL GASTEROENTROLOGY";"SGE227";"LAPAROSCOPIC EXCISION";"275"
"SURGICAL GASTEROENTROLOGY";"SGE227";"LAPAROSCOPIC EXCISION";"400"
"SURGICAL GASTEROENTROLOGY";"SGE228";"LAPAROSCOPIC ADHESIONOLYSIS";"330"
"SURGICAL GASTEROENTROLOGY";"SGE228";"LAPAROSCOPIC ADHESIONOLYSIS";"450"
"SURGICAL GASTEROENTROLOGY";"SGE229";"LAPAROSCOPIC VAGOTOMY";"385"
"SURGICAL GASTEROENTROLOGY";"SGE229";"LAPAROSCOPIC VAGOTOMY";"750"
"SURGICAL GASTEROENTROLOGY";"SGE230";"LAPAROSCOPIC BOWEL RESECTION";"440"
"SURGICAL GASTEROENTROLOGY";"SGE230";"LAPAROSCOPIC BOWEL RESECTION";"1100"
"SURGICAL GASTEROENTROLOGY";"SGE232";"LAPAROSCOPIC CHOLECYSTECTOMY+ADHESIOLYSIS";"1300"
"SURGICAL GASTEROENTROLOGY";"SGE233";"LAPAROSCOPIC CHOLECYSTECTOMY+CHOLANGIOGRAM";"550"
"SURGICAL GASTEROENTROLOGY";"SGE233";"LAPAROSCOPIC CHOLECYSTECTOMY+CHOLANGIOGRAM";"1300"
"SURGICAL GASTEROENTROLOGY";"SGE234";"LAPAROSCOPIC CHOLECYSTECTOMY+CBD EXPLORATION";"440"
"SURGICAL GASTEROENTROLOGY";"SGE234";"LAPAROSCOPIC CHOLECYSTECTOMY+CBD EXPLORATION";"1600"
"SURGICAL GASTEROENTROLOGY";"SGE235";"LAPAROSCOPIC HERNIORRHAPHY";"550"
"SURGICAL GASTEROENTROLOGY";"SGE235";"LAPAROSCOPIC HERNIORRHAPHY";"1100"
"SURGICAL GASTEROENTROLOGY";"SGE236";"LAPAROSCOPIC ORCHIOPEXY";"550"
"SURGICAL GASTEROENTROLOGY";"SGE236";"LAPAROSCOPIC ORCHIOPEXY";"1100"
"SURGICAL GASTEROENTROLOGY";"SGE237";"LAPROSCOPIC CHOLECYSTECTOMY GW (P)";"330"
"SURGICAL GASTEROENTROLOGY";"SGE237";"LAPROSCOPIC CHOLECYSTECTOMY GW (P)";"1200"
"SURGICAL GASTEROENTROLOGY";"SGE237";"LAPROSCOPIC CHOLECYSTECTOMY GW (P)";"1000"
"SURGICAL GASTEROENTROLOGY";"SGE238";"LAPROSCOPIC CHOLECYSTECTOMY GW (CREDIT)";"550"
"SURGICAL GASTEROENTROLOGY";"SGE238";"LAPROSCOPIC CHOLECYSTECTOMY GW (CREDIT)";"1250"
"SURGICAL GASTEROENTROLOGY";"SGE238";"LAPROSCOPIC CHOLECYSTECTOMY GW (CREDIT)";"1100"
"SURGICAL GASTEROENTROLOGY";"SGE239";"LAPROSCOPIC CHOLECYSTECTOMY SPR (P)";"440"
"SURGICAL GASTEROENTROLOGY";"SGE239";"LAPROSCOPIC CHOLECYSTECTOMY SPR (P)";"1350"
"SURGICAL GASTEROENTROLOGY";"SGE240";"LAPROSCOPIC CHOLECYSTECTOMY SPR (CREDIT)";"550"
"SURGICAL GASTEROENTROLOGY";"SGE240";"LAPROSCOPIC CHOLECYSTECTOMY SPR (CREDIT)";"1450"
"SURGICAL GASTEROENTROLOGY";"SGE240";"LAPROSCOPIC CHOLECYSTECTOMY SPR (CREDIT)";"1400"
"SURGICAL GASTEROENTROLOGY";"SGE241";"LAPROSCOPIC CHOLECYSTECTOMY PR (P)";"330"
"SURGICAL GASTEROENTROLOGY";"SGE241";"LAPROSCOPIC CHOLECYSTECTOMY PR (P)";"1600"
"SURGICAL GASTEROENTROLOGY";"SGE242";"LAPROSCOPIC CHOLECYSTECTOMY PR (CREDIT)";"275"
"SURGICAL GASTEROENTROLOGY";"SGE242";"LAPROSCOPIC CHOLECYSTECTOMY PR (CREDIT)";"1700"
"SURGICAL GASTEROENTROLOGY";"SGE243";"LAPROSCOPIC APENDICECTOMYGW (P)";"330"
"SURGICAL GASTEROENTROLOGY";"SGE243";"LAPROSCOPIC APENDICECTOMYGW (P)";"750"
"SURGICAL GASTEROENTROLOGY";"SGE243";"LAPROSCOPIC APENDICECTOMYGW (P)";"800"
"SURGICAL GASTEROENTROLOGY";"SGE244";"LAPROSCOPIC APENDICECTOMYGW (CREDIT)";"385"
"SURGICAL GASTEROENTROLOGY";"SGE244";"LAPROSCOPIC APENDICECTOMYGW (CREDIT)";"850"
"SURGICAL GASTEROENTROLOGY";"SGE245";"LAPROSCOPIC APENDICECTOMYSPR (P)";"440"
"SURGICAL GASTEROENTROLOGY";"SGE245";"LAPROSCOPIC APENDICECTOMYSPR (P)";"950"
"SURGICAL GASTEROENTROLOGY";"SGE246";"LAPROSCOPIC APENDICECTOMYSPR (CREDIT)";"220"
"SURGICAL GASTEROENTROLOGY";"SGE246";"LAPROSCOPIC APENDICECTOMYSPR (CREDIT)";"1050"
"SURGICAL GASTEROENTROLOGY";"SGE246";"LAPROSCOPIC APENDICECTOMYSPR (CREDIT)";"1000"
"SURGICAL GASTEROENTROLOGY";"SGE247";"LAPROSCOPIC APENDICECTOMYPR (P)";"275"
"SURGICAL GASTEROENTROLOGY";"SGE247";"LAPROSCOPIC APENDICECTOMYPR (P)";"1100"
"SURGICAL GASTEROENTROLOGY";"SGE248";"LAPROSCOPIC APENDICECTOMYPR (CREDIT)";"330"
"SURGICAL GASTEROENTROLOGY";"SGE248";"LAPROSCOPIC APENDICECTOMYPR (CREDIT)";"1200"
"SURGICAL GASTEROENTROLOGY";"SGE249";"DIAGNOSTIC (LA) LAPROSCOPIC +BIOPSY GW (P)";"275"
"SURGICAL GASTEROENTROLOGY";"SGE249";"DIAGNOSTIC (LA) LAPROSCOPIC +BIOPSY GW (P)";"200"
"SURGICAL GASTEROENTROLOGY";"SGE250";"DIAGNOSTIC (LA) LAPROSCOPIC +BIOPSY GW (CREDI";"660"
"SURGICAL GASTEROENTROLOGY";"SGE250";"DIAGNOSTIC (LA) LAPROSCOPIC +BIOPSY GW (CREDI";"250"
"SURGICAL GASTEROENTROLOGY";"SGE251";"DIAGNOSTIC (LA) LAPROSCOPIC +BIOPSY SPR (P)";"275"
"SURGICAL GASTEROENTROLOGY";"SGE251";"DIAGNOSTIC (LA) LAPROSCOPIC +BIOPSY SPR (P)";"300"
"SURGICAL GASTEROENTROLOGY";"SGE251";"DIAGNOSTIC (LA) LAPROSCOPIC +BIOPSY SPR (P)";"275"
"SURGICAL GASTEROENTROLOGY";"SGE252";"DIAGNOSTIC (LA) LAPROSCOPIC +BIOPSY SPR (CRED";"330"
"SURGICAL GASTEROENTROLOGY";"SGE252";"DIAGNOSTIC (LA) LAPROSCOPIC +BIOPSY SPR (CRED";"350"
"SURGICAL GASTEROENTROLOGY";"SGE252";"DIAGNOSTIC (LA) LAPROSCOPIC +BIOPSY SPR (CRED";"300"
"SURGICAL GASTEROENTROLOGY";"SGE253";"DIAGNOSTIC (LA) LAPROSCOPIC +BIOPSY PR (P)";"495"
"SURGICAL GASTEROENTROLOGY";"SGE253";"DIAGNOSTIC (LA) LAPROSCOPIC +BIOPSY PR (P)";"350"
"SURGICAL GASTEROENTROLOGY";"SGE253";"DIAGNOSTIC (LA) LAPROSCOPIC +BIOPSY PR (P)";"400"
"SURGICAL GASTEROENTROLOGY";"SGE254";"DIAGNOSTIC (LA) LAPROSCOPIC +BIOPSY PR (CREDI";"550"
"SURGICAL GASTEROENTROLOGY";"SGE254";"DIAGNOSTIC (LA) LAPROSCOPIC +BIOPSY PR (CREDI";"400"
"SURGICAL GASTEROENTROLOGY";"SGE254";"DIAGNOSTIC (LA) LAPROSCOPIC +BIOPSY PR (CREDI";"450"
"SURGICAL GASTEROENTROLOGY";"SGE255";"DIAGNOSTIC (GA) LAPROSCOPIC +BIOPSY GW (P)";"275"
"SURGICAL GASTEROENTROLOGY";"SGE255";"DIAGNOSTIC (GA) LAPROSCOPIC +BIOPSY GW (P)";"300"
"SURGICAL GASTEROENTROLOGY";"SGE256";"DIAGNOSTIC (GA) LAPROSCOPIC +BIOPSY GW (CREDI";"440"
"SURGICAL GASTEROENTROLOGY";"SGE256";"DIAGNOSTIC (GA) LAPROSCOPIC +BIOPSY GW (CREDI";"350"
"SURGICAL GASTEROENTROLOGY";"SGE257";"DIAGNOSTIC (GA) LAPROSCOPIC +BIOPSY SPR (P)";"440"
"SURGICAL GASTEROENTROLOGY";"SGE257";"DIAGNOSTIC (GA) LAPROSCOPIC +BIOPSY SPR (P)";"400"
"SURGICAL GASTEROENTROLOGY";"SGE258";"DIAGNOSTIC (GA) LAPROSCOPIC +BIOPSY SPR (CRED";"660"
"SURGICAL GASTEROENTROLOGY";"SGE258";"DIAGNOSTIC (GA) LAPROSCOPIC +BIOPSY SPR (CRED";"450"
"SURGICAL GASTEROENTROLOGY";"SGE259";"DIAGNOSTIC (GA) LAPROSCOPIC +BIOPSY PR (P)";"110"
"SURGICAL GASTEROENTROLOGY";"SGE259";"DIAGNOSTIC (GA) LAPROSCOPIC +BIOPSY PR (P)";"490"
"SURGICAL GASTEROENTROLOGY";"SGE260";"DIAGNOSTIC (GA) LAPROSCOPIC +BIOPSY PR (CREDI";"275"
"SURGICAL GASTEROENTROLOGY";"SGE260";"DIAGNOSTIC (GA) LAPROSCOPIC +BIOPSY PR (CREDI";"550"
"SURGICAL GASTEROENTROLOGY";"SGE261";"LONGITUDINAL PANCREATICOJEJUMECTOMY GW (P)";"330"
"SURGICAL GASTEROENTROLOGY";"SGE261";"LONGITUDINAL PANCREATICOJEJUMECTOMY GW (P)";"1500"
"SURGICAL GASTEROENTROLOGY";"SGE262";"LONGITUDINAL PANCREATICOJEJUMECTOMY GW (CREDI";"440"
"SURGICAL GASTEROENTROLOGY";"SGE262";"LONGITUDINAL PANCREATICOJEJUMECTOMY GW (CREDI";"1600"
"SURGICAL GASTEROENTROLOGY";"SGE263";"LONGITUDINAL PANCREATICOJEJUMECTOMY SPR (P)";"275"
"SURGICAL GASTEROENTROLOGY";"SGE263";"LONGITUDINAL PANCREATICOJEJUMECTOMY SPR (P)";"1850"
"SURGICAL GASTEROENTROLOGY";"SGE264";"LONGITUDINAL PANCREATICOJEJUMECTOMY SPR (CRED";"220"
"SURGICAL GASTEROENTROLOGY";"SGE264";"LONGITUDINAL PANCREATICOJEJUMECTOMY SPR (CRED";"1950"
"SURGICAL GASTEROENTROLOGY";"SGE265";"LONGITUDINAL PANCREATICOJEJUMECTOMY PR (P)";"275"
"SURGICAL GASTEROENTROLOGY";"SGE265";"LONGITUDINAL PANCREATICOJEJUMECTOMY PR (P)";"2200"
"SURGICAL GASTEROENTROLOGY";"SGE266";"LONGITUDINAL PANCREATICOJEJUMECTOMY PR (CREDI";"330"
"SURGICAL GASTEROENTROLOGY";"SGE266";"LONGITUDINAL PANCREATICOJEJUMECTOMY PR (CREDI";"2300"
"SURGICAL GASTEROENTROLOGY";"SGE267";"SHUNT SURGERY GW (P)";"440"
"SURGICAL GASTEROENTROLOGY";"SGE267";"SHUNT SURGERY GW (P)";"2500"
"SURGICAL GASTEROENTROLOGY";"SGE268";"SHUNT SURGERY GW (CREDIT)";"220"
"SURGICAL GASTEROENTROLOGY";"SGE268";"SHUNT SURGERY GW (CREDIT)";"2800"
"SURGICAL GASTEROENTROLOGY";"SGE268";"SHUNT SURGERY GW (CREDIT)";"2750"
"SURGICAL GASTEROENTROLOGY";"SGE269";"SHUNT SURGERY SPR (P)";"275"
"SURGICAL GASTEROENTROLOGY";"SGE269";"SHUNT SURGERY SPR (P)";"2900"
"SURGICAL GASTEROENTROLOGY";"SGE269";"SHUNT SURGERY SPR (P)";"3000"
"SURGICAL GASTEROENTROLOGY";"SGE270";"SHUNT SURGERY SPR (CREDIT)";"165"
"SURGICAL GASTEROENTROLOGY";"SGE270";"SHUNT SURGERY SPR (CREDIT)";"3150"
"SURGICAL GASTEROENTROLOGY";"SGE270";"SHUNT SURGERY SPR (CREDIT)";"3200"
"SURGICAL GASTEROENTROLOGY";"SGE271";"SHUNT SURGERY PR (P)";"110"
"SURGICAL GASTEROENTROLOGY";"SGE271";"SHUNT SURGERY PR (P)";"3200"
"SURGICAL GASTEROENTROLOGY";"SGE271";"SHUNT SURGERY PR (P)";"3350"
"SURGICAL GASTEROENTROLOGY";"SGE272";"SHUNT SURGERY PR (CREDIT)";"55"
"SURGICAL GASTEROENTROLOGY";"SGE272";"SHUNT SURGERY PR (CREDIT)";"3500"
"SURGICAL GASTEROENTROLOGY";"SGE272";"SHUNT SURGERY PR (CREDIT)";"3450"
"SURGICAL GASTEROENTROLOGY";"SGE273";"THYROIDECTOMY GW (P)";"110"
"SURGICAL GASTEROENTROLOGY";"SGE273";"THYROIDECTOMY GW (P)";"700"
"SURGICAL GASTEROENTROLOGY";"SGE274";"THYROIDECTOMY GW (CREDIT)";"110"
"SURGICAL GASTEROENTROLOGY";"SGE274";"THYROIDECTOMY GW (CREDIT)";"750"
"SURGICAL GASTEROENTROLOGY";"SGE275";"THYROIDECTOMY SPR (P)";"165"
"SURGICAL GASTEROENTROLOGY";"SGE275";"THYROIDECTOMY SPR (P)";"850"
"SURGICAL GASTEROENTROLOGY";"SGE276";"THYROIDECTOMY SPR (CREDIT)";"220"
"SURGICAL GASTEROENTROLOGY";"SGE276";"THYROIDECTOMY SPR (CREDIT)";"900"
"SURGICAL GASTEROENTROLOGY";"SGE277";"THYROIDECTOMY PR (P)";"110"
"SURGICAL GASTEROENTROLOGY";"SGE277";"THYROIDECTOMY PR (P)";"1000"
"SURGICAL GASTEROENTROLOGY";"SGE278";"THYROIDECTOMY PR (CREDIT)";"275"
"SURGICAL GASTEROENTROLOGY";"SGE278";"THYROIDECTOMY PR (CREDIT)";"1100"
"SURGICAL GASTEROENTROLOGY";"SGE279";"HERNIA (INGUINAL PLASTY) GW (P)";"330"
"SURGICAL GASTEROENTROLOGY";"SGE279";"HERNIA (INGUINAL PLASTY) GW (P)";"600"
"SURGICAL GASTEROENTROLOGY";"SGE280";"HERNIA (INGUINAL PLASTY) GW (CREDIT)";"550"
"SURGICAL GASTEROENTROLOGY";"SGE280";"HERNIA (INGUINAL PLASTY) GW (CREDIT)";"650"
"SURGICAL GASTEROENTROLOGY";"SGE281";"HERNIA (INGUINAL PLASTY) SPR (P)";"660"
"SURGICAL GASTEROENTROLOGY";"SGE281";"HERNIA (INGUINAL PLASTY) SPR (P)";"750"
"SURGICAL GASTEROENTROLOGY";"SGE282";"HERNIA (INGUINAL PLASTY) SPR (CREDIT)";"55"
"SURGICAL GASTEROENTROLOGY";"SGE282";"HERNIA (INGUINAL PLASTY) SPR (CREDIT)";"800"
"SURGICAL GASTEROENTROLOGY";"SGE283";"HERNIA (INGUINAL PLASTY) PR (P)";"110"
"SURGICAL GASTEROENTROLOGY";"SGE283";"HERNIA (INGUINAL PLASTY) PR (P)";"900"
"SURGICAL GASTEROENTROLOGY";"SGE284";"HERNIA (INGUINAL PLASTY) PR (CREDIT)";"165"
"SURGICAL GASTEROENTROLOGY";"SGE284";"HERNIA (INGUINAL PLASTY) PR (CREDIT)";"1000"
"SURGICAL GASTEROENTROLOGY";"SGE285";"INCISIONAL HERNIA WITH MESH GW (P)";"220"
"SURGICAL GASTEROENTROLOGY";"SGE285";"INCISIONAL HERNIA WITH MESH GW (P)";"1200"
"SURGICAL GASTEROENTROLOGY";"SGE286";"INCISIONAL HERNIA WITH MESH GW (CREDIT)";"275"
"SURGICAL GASTEROENTROLOGY";"SGE286";"INCISIONAL HERNIA WITH MESH GW (CREDIT)";"1300"
"SURGICAL GASTEROENTROLOGY";"SGE287";"INCISIONAL HERNIA WITH MESH SPR (P)";"330"
"SURGICAL GASTEROENTROLOGY";"SGE287";"INCISIONAL HERNIA WITH MESH SPR (P)";"1550"
"SURGICAL GASTEROENTROLOGY";"SGE288";"INCISIONAL HERNIA WITH MESH SPR (CREDIT)";"440"
"SURGICAL GASTEROENTROLOGY";"SGE288";"INCISIONAL HERNIA WITH MESH SPR (CREDIT)";"1650"
"SURGICAL GASTEROENTROLOGY";"SGE289";"INCISIONAL HERNIA WITH MESH PR (P)";"220"
"SURGICAL GASTEROENTROLOGY";"SGE289";"INCISIONAL HERNIA WITH MESH PR (P)";"1800"
"SURGICAL GASTEROENTROLOGY";"SGE290";"INCISIONAL HERNIA WITH MESH PR (CREDIT)";"440"
"SURGICAL GASTEROENTROLOGY";"SGE290";"INCISIONAL HERNIA WITH MESH PR (CREDIT)";"2000"
"SURGICAL GASTEROENTROLOGY";"SGE290";"INCISIONAL HERNIA WITH MESH PR (CREDIT)";"1900"
"SURGICAL GASTEROENTROLOGY";"SGE291";"INCISIONAL HERNIA WITHOUTMESH GW (P)";"550"
"SURGICAL GASTEROENTROLOGY";"SGE291";"INCISIONAL HERNIA WITHOUTMESH GW (P)";"800"
"SURGICAL GASTEROENTROLOGY";"SGE292";"INCISIONAL HERNIA WITHOUTMESH GW (CREDIT)";"110"
"SURGICAL GASTEROENTROLOGY";"SGE292";"INCISIONAL HERNIA WITHOUTMESH GW (CREDIT)";"900"
"SURGICAL GASTEROENTROLOGY";"SGE292";"INCISIONAL HERNIA WITHOUTMESH GW (CREDIT)";"850"
"SURGICAL GASTEROENTROLOGY";"SGE293";"INCISIONAL HERNIA WITHOUTMESH SPR (P)";"660"
"SURGICAL GASTEROENTROLOGY";"SGE293";"INCISIONAL HERNIA WITHOUTMESH SPR (P)";"1100"
"SURGICAL GASTEROENTROLOGY";"SGE294";"INCISIONAL HERNIA WITHOUTMESH SPR (CREDIT)";"165"
"SURGICAL GASTEROENTROLOGY";"SGE294";"INCISIONAL HERNIA WITHOUTMESH SPR (CREDIT)";"1200"
"SURGICAL GASTEROENTROLOGY";"SGE295";"INCISIONAL HERNIA WITHOUTMESH PR (P)";"275"
"SURGICAL GASTEROENTROLOGY";"SGE295";"INCISIONAL HERNIA WITHOUTMESH PR (P)";"1300"
"SURGICAL GASTEROENTROLOGY";"SGE296";"INCISIONAL HERNIA WITHOUTMESH PR (CREDIT0";"275"
"SURGICAL GASTEROENTROLOGY";"SGE296";"INCISIONAL HERNIA WITHOUTMESH PR (CREDIT0";"1400"
"SURGICAL GASTEROENTROLOGY";"SGE297";"OPEN CHOLECYSTECTOMY GW (P)";"440"
"SURGICAL GASTEROENTROLOGY";"SGE297";"OPEN CHOLECYSTECTOMY GW (P)";"1500"
"SURGICAL GASTEROENTROLOGY";"SGE298";"OPEN CHOLECYSTECTOMY GW (CREDIT)";"330"
"SURGICAL GASTEROENTROLOGY";"SGE298";"OPEN CHOLECYSTECTOMY GW (CREDIT)";"1600"
"SURGICAL GASTEROENTROLOGY";"SGE299";"OPEN CHOLECYSTECTOMY SPR (P)";"55"
"SURGICAL GASTEROENTROLOGY";"SGE299";"OPEN CHOLECYSTECTOMY SPR (P)";"1850"
"SURGICAL GASTEROENTROLOGY";"SGE300";"OPEN CHOLECYSTECTOMY SPR (CREDIT)";"110"
